id,status,maxEntryPerUser,nftAddress,nftId,winner,extractedNumber,raisedInWei,raisedInEther,platformPercentage,requiredNFT,totalEntries,cancellingDate
0,"cancel requested","10","0x4347a485508bB0922A923A9E23ae3e1F1099E256","431","0x0000000000000000000000000000000000000000","0","0","0.0","25","0x0000000000000000000000000000000000000000","1","8/8/2022, 11:46:05"
1,"ended","10","0x4347a485508bB0922A923A9E23ae3e1F1099E256","431","0x9ceC17D3759a46e51A5004415B3262fcb6C6ac35","0","0","0.0","0","0x0000000000000000000000000000000000000000","1","fine non impostata"
2,"ended","1","0x8052a3765Df60dFf44eb911982c8EF1ca107ba1A","1707","0x9ceC17D3759a46e51A5004415B3262fcb6C6ac35","0","0","0.0","0","0x0000000000000000000000000000000000000000","5","fine non impostata"
3,"created","100","0x3C7b1f3bA0f3dD37C23448c7A10a2DF6fC629AC8","2822","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","fine non impostata"
4,"ended","100","0x3C7b1f3bA0f3dD37C23448c7A10a2DF6fC629AC8","2822","0xF7eC965e3ECb1745ac7F3F2F7647658305c85DBF","1","50000000000000000","0.05","0","0x0000000000000000000000000000000000000000","6","fine non impostata"
5,"ended","1","0x8052a3765Df60dFf44eb911982c8EF1ca107ba1A","1707","0xF7eC965e3ECb1745ac7F3F2F7647658305c85DBF","1","0","0.0","0","0x0000000000000000000000000000000000000000","4","fine non impostata"
6,"created","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3055","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","fine non impostata"
7,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3055","0x258673fc9127d60b41E3ECa368647988fea748cE","83","0","0.0","0","0x0000000000000000000000000000000000000000","90","fine non impostata"
8,"ended","30","0x23581767a106ae21c074b2276D25e5C3e136a68b","2859","0x8aF69db0e66957Ec67128806016Ba7e881719E0E","247","13190000000000000000","13.19","0","0x0000000000000000000000000000000000000000","301","fine non impostata"
9,"ended","5","0x8a90CAb2b38dba80c64b7734e58Ee1dB38B8992e","1155","0xE969492daD509FbF160C30C12C744179fb26e79C","9","8280000000000000000","8.28","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
10,"ended","10","0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D","7159","0x3b3ff3ab974edf9602D082b7612aFE1FB14017F9","439","65250000000000000000","65.25","0","0x0000000000000000000000000000000000000000","473","fine non impostata"
11,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3071","0xDBEC5518Fb60abCaADEd2d373EEFfcC758e8B0cd","47","0","0.0","0","0x0000000000000000000000000000000000000000","91","fine non impostata"
12,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3072","0xEd029E35441A795b7D6801B2900A68D89f01f9e8","31","0","0.0","0","0x0000000000000000000000000000000000000000","85","fine non impostata"
13,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3051","0x98D56D0428e7817de0FcE60bbC8a7E1dC4441A42","43","0","0.0","0","0x0000000000000000000000000000000000000000","114","fine non impostata"
14,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","1796","0xA371eA46a6ceef58c87Ed05ad25a8B2655753a26","56","0","0.0","0","0x0000000000000000000000000000000000000000","107","fine non impostata"
15,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3052","0x09D7808fc1fABCc263865288Ea560D39379a3F6a","82","0","0.0","0","0x0000000000000000000000000000000000000000","98","fine non impostata"
16,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","3058","0xD71C62AECA47A0fB2d17e3d1eFC6B320Ac507a77","8","0","0.0","0","0x0000000000000000000000000000000000000000","91","fine non impostata"
17,"ended","5","0x1A92f7381B9F03921564a437210bB9396471050C","6173","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","7","1510000000000000000","1.51","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
18,"cancel requested","5","0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B","4378","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","25/8/2022, 14:56:38"
19,"created","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4824","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","fine non impostata"
20,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4824","0x5f00702988bf87d02C07BDFeDB70aF0F1bD2F021","5","0","0.0","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
21,"created","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8894","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","fine non impostata"
22,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8894","0x0026dd985dA16f70E9D9cF739b08C6cdF6A7f407","2","0","0.0","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
23,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9342","0x2121Fc4d22cFE9101fb66ddD9F1E7530eEd82975","24","0","0.0","0","0x0000000000000000000000000000000000000000","26","fine non impostata"
24,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4910","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","11","0","0.0","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
25,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5497","0xF6EE504D472b205816825Ce7881960f8F1fF9E0E","14","0","0.0","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
26,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9657","0x2121Fc4d22cFE9101fb66ddD9F1E7530eEd82975","11","0","0.0","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
27,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4245","0x5Da84aCBA857DCEd2B510D3855C6DB7e017D6a13","7","0","0.0","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
28,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6342","0x039A775A0474B939486DB0F8fBad641f22966843","10","0","0.0","0","0x0000000000000000000000000000000000000000","28","fine non impostata"
29,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8277","0xA371eA46a6ceef58c87Ed05ad25a8B2655753a26","34","0","0.0","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
30,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2426","0x4FD4A4F5FA864e85c968014f3391F9Ea7d458FCb","11","0","0.0","0","0x0000000000000000000000000000000000000000","44","fine non impostata"
31,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5009","0xD86a5C68F6C2D272818b3694AB114187bebED83D","36","0","0.0","0","0x0000000000000000000000000000000000000000","47","fine non impostata"
32,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4029","0x2819dbb41a44dE521Ada7Ee770aedE4b664217Dc","8","0","0.0","0","0x0000000000000000000000000000000000000000","49","fine non impostata"
33,"ended","5","0x1A92f7381B9F03921564a437210bB9396471050C","618","0x46F82D9d393c9a602277DDaf409594307f21b377","96","2997000000000000000","2.997","0","0x0000000000000000000000000000000000000000","122","fine non impostata"
34,"cancel requested","5","0x4Db1f25D3d98600140dfc18dEb7515Be5Bd293Af","4574","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","17/8/2022, 14:06:40"
35,"cancel requested","5","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","2522","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","17/8/2022, 13:44:55"
36,"cancel requested","5","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","2299","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","17/8/2022, 15:05:35"
37,"cancel requested","5","0x4Db1f25D3d98600140dfc18dEb7515Be5Bd293Af","4574","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","17/8/2022, 14:57:07"
38,"cancel requested","5","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","2299","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","25/8/2022, 14:56:13"
39,"ended","5","0x4Db1f25D3d98600140dfc18dEb7515Be5Bd293Af","4574","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","29","1158000000000000000","1.158","0","0x0000000000000000000000000000000000000000","60","fine non impostata"
40,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","740","0xCACaB37C07f8830Eaf0Cc6d2C7B30f2d9fcfcA0a","16","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
41,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3295","0xC026dC1596C609ccB207e22D669380180aF5574F","14","78000000000000000","0.078","0","0x0000000000000000000000000000000000000000","26","fine non impostata"
42,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","768","0xE76Dd6a005a17f960902659856d026Fbe74f7E29","1","93000000000000000","0.093","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
43,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5571","0x41469a54708715457804a05b90e30f94a4f8579B","34","132000000000000000","0.132","0","0x0000000000000000000000000000000000000000","44","fine non impostata"
44,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","769","0x5D4f409107Bd2817e5D8Ecc10B01eeA43fdb52d8","5","93000000000000000","0.093","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
45,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3562","0x4FD4A4F5FA864e85c968014f3391F9Ea7d458FCb","12","174000000000000000","0.174","0","0x0000000000000000000000000000000000000000","58","fine non impostata"
46,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","871","0x039A775A0474B939486DB0F8fBad641f22966843","26","231000000000000000","0.231","0","0x0000000000000000000000000000000000000000","77","fine non impostata"
47,"cancel requested","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3911","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","18/8/2022, 05:50:02"
48,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8868","0xbE0543c7c510A481d26fFb8a0f2d998d0F3524F8","52","171000000000000000","0.171","0","0x0000000000000000000000000000000000000000","57","fine non impostata"
49,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4248","0xc23d3085A6C132Eb7bEc00a471A2bA10658D7Edc","19","111000000000000000","0.111","0","0x0000000000000000000000000000000000000000","37","fine non impostata"
50,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7112","0xE76Dd6a005a17f960902659856d026Fbe74f7E29","6","117000000000000000","0.117","0","0x0000000000000000000000000000000000000000","39","fine non impostata"
51,"cancel requested","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9846","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","18/8/2022, 05:49:09"
52,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3911","0xD71C62AECA47A0fB2d17e3d1eFC6B320Ac507a77","55","222000000000000000","0.222","0","0x0000000000000000000000000000000000000000","74","fine non impostata"
53,"ended","5","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9846","0xE76Dd6a005a17f960902659856d026Fbe74f7E29","5","105000000000000000","0.105","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
54,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","564","0x2819dbb41a44dE521Ada7Ee770aedE4b664217Dc","75","0","0.0","0","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","169","fine non impostata"
55,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7137","0x4425AbAd97059FD35ae14C9E4D8cA8CCDfA16Cd3","24","414000000000000000","0.414","0","0x0000000000000000000000000000000000000000","69","fine non impostata"
56,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3465","0xfF0c68CdC0Dd46A6eD8ba68e887A2a673C46F4E6","60","552000000000000000","0.552","0","0x0000000000000000000000000000000000000000","92","fine non impostata"
57,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2205","0x4246AEe0420b974a3787B3fB853ebC390A9ebb0A","29","183000000000000000","0.183","0","0x0000000000000000000000000000000000000000","61","fine non impostata"
58,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4308","0x92600d00d1e33A40b56F4527764303CBb148B3Ad","25","246000000000000000","0.246","0","0x0000000000000000000000000000000000000000","82","fine non impostata"
59,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4784","0x5088Abc187778938746Bfe4a2Ee54c25376f136E","32","168000000000000000","0.168","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
60,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3932","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","19/8/2022, 20:04:35"
61,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4606","0x8cC8561E50b27491EEDB8cef79ef7Db4Abb0372b","0","120000000000000000","0.12","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
62,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6326","0xb13dFc88a37E32Da6326D03AE528c203Da941e37","35","159000000000000000","0.159","0","0x0000000000000000000000000000000000000000","53","fine non impostata"
63,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4661","0x6d8e940d0d9e0E39e2b811615565A7E1DC5E9d16","32","126000000000000000","0.126","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
64,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9332","0x271FCC43580c89d879e9b5373f1854b8F87A974E","30","159000000000000000","0.159","0","0x0000000000000000000000000000000000000000","53","fine non impostata"
65,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3932","0x76F0598D5F7B74D9c1A197917871AEd8589F8868","40","123000000000000000","0.123","0","0x0000000000000000000000000000000000000000","41","fine non impostata"
66,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8984","0xDE6EDF7081Caa4c89a904d4eee6da39aaC3d2dF3","48","165000000000000000","0.165","0","0x0000000000000000000000000000000000000000","55","fine non impostata"
67,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","570","0xDE6EDF7081Caa4c89a904d4eee6da39aaC3d2dF3","28","105000000000000000","0.105","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
68,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2442","0xF0DD13706F0dD3371bA3b46EDE9FFC80af6Dd03c","11","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
69,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","105","0xeC7f8170266a9bA95292eC0fC225c4D0A5Db2852","3","96000000000000000","0.096","0","0x0000000000000000000000000000000000000000","32","fine non impostata"
70,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","65","0x36E8f5AaEA70675e9a6fd7D8FDAF1e2cB98831Fb","1","141000000000000000","0.141","0","0x0000000000000000000000000000000000000000","47","fine non impostata"
71,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8255","0xeC7f8170266a9bA95292eC0fC225c4D0A5Db2852","6","105000000000000000","0.105","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
72,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4844","0x74B02fa254EEf81C5D0D4a7214C0b24fa3141E14","34","135000000000000000","0.135","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
73,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5515","0x4425AbAd97059FD35ae14C9E4D8cA8CCDfA16Cd3","4","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
74,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9085","0x039A775A0474B939486DB0F8fBad641f22966843","26","84000000000000000","0.084","0","0x0000000000000000000000000000000000000000","28","fine non impostata"
75,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","772","0x8cC8561E50b27491EEDB8cef79ef7Db4Abb0372b","13","144000000000000000","0.144","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
76,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","425","0x8cC8561E50b27491EEDB8cef79ef7Db4Abb0372b","22","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
77,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6760","0x4425AbAd97059FD35ae14C9E4D8cA8CCDfA16Cd3","16","126000000000000000","0.126","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
78,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9891","0x1a950f4411382EAb96239C1690d2501A1aBFF2E6","20","138000000000000000","0.138","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
79,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5078","0xd0cCa71d46FfBAe39FeF1B739bDCB844C1Bfe556","6","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
80,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5490","0x424905EdBe2D2989a7bDC8e1CD8d8ea8208b9be0","18","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
81,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2703","0x4FD4A4F5FA864e85c968014f3391F9Ea7d458FCb","18","69000000000000000","0.069","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
82,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2035","0x8d85D37C53aEa6e51A4863104299830161D06130","4","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
83,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4136","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","11","69000000000000000","0.069","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
84,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","82","0x20C4DAb8159f95F74B36D44e018384F5d6f183aD","0","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
85,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4091","0x1CD96902cC9f779296C645E80541C942eaBDbC53","9","66000000000000000","0.066","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
86,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2369","0x8d85D37C53aEa6e51A4863104299830161D06130","14","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
87,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3118","0x1a950f4411382EAb96239C1690d2501A1aBFF2E6","17","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
88,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5608","0x039A775A0474B939486DB0F8fBad641f22966843","14","57000000000000000","0.057","0","0x0000000000000000000000000000000000000000","19","fine non impostata"
89,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4079","0xf297D8ab6A1827b9980BD362681155fb08aE6f16","1","99000000000000000","0.099","0","0x0000000000000000000000000000000000000000","33","fine non impostata"
90,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2171","0xdcb24Bac21EAF4BbeCC8fda2763edE509B92BbD0","20","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
91,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","334","0xF0DD13706F0dD3371bA3b46EDE9FFC80af6Dd03c","16","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
92,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9969","0xCBe58A3102D2B134d2d80Bf045BFc54d0823283c","21","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
93,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2887","0x66f1780dF40c44697A94DEB6263BeD7500c6C5c7","6","51000000000000000","0.051","0","0x0000000000000000000000000000000000000000","17","fine non impostata"
94,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4684","0x92600d00d1e33A40b56F4527764303CBb148B3Ad","23","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
95,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","1801","0xF0DD13706F0dD3371bA3b46EDE9FFC80af6Dd03c","25","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
96,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2531","0xCBe58A3102D2B134d2d80Bf045BFc54d0823283c","33","114000000000000000","0.114","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
97,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5639","0xa9Be67E2910ECce1e156edE5Bf6E146523A5318D","7","48000000000000000","0.048","0","0x0000000000000000000000000000000000000000","16","fine non impostata"
98,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7106","0x66f1780dF40c44697A94DEB6263BeD7500c6C5c7","14","66000000000000000","0.066","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
99,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9087","0xea1750Db0FCc17EB9bE8F35BD795FcA920f077a6","16","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
100,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9983","0xC22EF26b61B5679f8194008f6E3e8650c2aB0500","17","99000000000000000","0.099","0","0x0000000000000000000000000000000000000000","33","fine non impostata"
101,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9988","0x8124b02b4967Bd7338a450420a572D574915Ff9C","21","69000000000000000","0.069","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
102,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9295","0xB15ca2d6923BF7247Fe730003769732340dfA172","13","48000000000000000","0.048","0","0x0000000000000000000000000000000000000000","16","fine non impostata"
103,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5765","0x427144c5B5E98a8B314cc8cf3C14D082fB1b7D42","6","51000000000000000","0.051","0","0x0000000000000000000000000000000000000000","17","fine non impostata"
104,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6528","0xc9066661Eff424a1CbdE6BD850FB62919FfD99aC","4","45000000000000000","0.045","0","0x0000000000000000000000000000000000000000","15","fine non impostata"
105,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3441","0x78d7f8D5A4d91FE368BdC9714FC7315D358dE75b","7","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
106,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4777","0x2819dbb41a44dE521Ada7Ee770aedE4b664217Dc","0","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
107,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9597","0x92600d00d1e33A40b56F4527764303CBb148B3Ad","11","66000000000000000","0.066","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
108,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9390","0x40Da2891C23748d1e521C563bB7c71d822f17D3e","4","78000000000000000","0.078","0","0x0000000000000000000000000000000000000000","26","fine non impostata"
109,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9915","0xa019571E0BDd2eF1a043fec59008b554AAF98dbB","12","60000000000000000","0.06","0","0x0000000000000000000000000000000000000000","20","fine non impostata"
110,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9615","0xbE021A37b6477fb27279F27f274351699816DfF2","11","51000000000000000","0.051","0","0x0000000000000000000000000000000000000000","17","fine non impostata"
111,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2471","0x9d4404C57491A8DF60527967b2b2FFdABC30698A","19","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
112,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9371","0xe18D218dA9E4724De148a13364cDF71547072670","9","90000000000000000","0.09","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
113,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4628","0x039A775A0474B939486DB0F8fBad641f22966843","16","60000000000000000","0.06","0","0x0000000000000000000000000000000000000000","20","fine non impostata"
114,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9343","0x0a6C0A682AAc1cD7B928efE61e0075F870388EB0","2","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
115,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4072","0x3e833E03732519CFc9a780efCE2E6FB43D645f6A","18","99000000000000000","0.099","0","0x0000000000000000000000000000000000000000","33","fine non impostata"
116,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6225","0x249DA60EfF39Cdd05759a7912367e0dc99c88b7d","18","93000000000000000","0.093","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
117,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3181","0xC840b7c296B99e5b9cBAFC2BF56a655Aff00F75a","0","54000000000000000","0.054","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
118,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2383","0xa019571E0BDd2eF1a043fec59008b554AAF98dbB","6","54000000000000000","0.054","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
119,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4826","0x34A2ec5d9C2AE3dBd7865C3D7b6d0a7aCfAe9D9c","5","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
120,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6414","0xe8406307ff81C4BD15E160d71c89DbCe84CC651E","9","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
121,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6411","0xe8406307ff81C4BD15E160d71c89DbCe84CC651E","16","54000000000000000","0.054","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
122,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","88","0xE76Dd6a005a17f960902659856d026Fbe74f7E29","14","144000000000000000","0.144","0","0x0000000000000000000000000000000000000000","48","fine non impostata"
123,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","168","0xbDf6d3FBCbA13A1e6BF6E0392700B9a6de6eaEc7","9","36000000000000000","0.036","0","0x0000000000000000000000000000000000000000","12","fine non impostata"
